date,cash_rate,scrape_date
2023-12-01,4.314999999999998,2023-12-20
2024-01-01,4.310000000000002,2023-12-20
2024-02-01,4.334999999999994,2023-12-20
2024-03-01,4.314999999999998,2023-12-20
2024-04-01,4.2749999999999915,2023-12-20
2024-05-01,4.189999999999998,2023-12-20
2024-06-01,4.144999999999996,2023-12-20
2024-07-01,4.090000000000003,2023-12-20
2024-08-01,4.009999999999991,2023-12-20
2024-09-01,3.9749999999999943,2023-12-20
2024-10-01,3.905000000000001,2023-12-20
2024-11-01,3.8400000000000034,2023-12-20
2024-12-01,3.780000000000001,2023-12-20
2025-01-01,3.7549999999999955,2023-12-20
2025-02-01,3.7150000000000034,2023-12-20
2025-03-01,3.6850000000000023,2023-12-20
2025-04-01,3.6599999999999966,2023-12-20
2025-05-01,3.634999999999991,2023-12-20
