date,cash_rate,scrape_date
2024-06-01,4.314999999999998,2024-06-17
2024-07-01,4.310000000000002,2024-06-17
2024-08-01,4.314999999999998,2024-06-17
2024-09-01,4.314999999999998,2024-06-17
2024-10-01,4.295000000000002,2024-06-17
2024-11-01,4.239999999999995,2024-06-17
2024-12-01,4.194999999999993,2024-06-17
2025-01-01,4.179999999999993,2024-06-17
2025-02-01,4.144999999999996,2024-06-17
2025-03-01,4.090000000000003,2024-06-17
2025-04-01,4.030000000000001,2024-06-17
2025-05-01,4.0049999999999955,2024-06-17
2025-06-01,3.9599999999999937,2024-06-17
2025-07-01,3.9200000000000017,2024-06-17
2025-08-01,3.8700000000000045,2024-06-17
2025-09-01,3.844999999999999,2024-06-17
2025-10-01,3.8100000000000023,2024-06-17
2025-11-01,3.7749999999999915,2024-06-17
