date,cash_rate,scrape_date
2022-10-01,2.52,2022-10-07
2022-11-01,2.79,2022-10-07
2022-12-01,2.965,2022-10-07
2023-01-01,3,2022-10-07
2023-02-01,3.125,2022-10-07
2023-03-01,3.28,2022-10-07
2023-04-01,3.445,2022-10-07
2023-05-01,3.565,2022-10-07
2023-06-01,3.615,2022-10-07
2023-07-01,3.625,2022-10-07
2023-08-01,3.62,2022-10-07
2023-09-01,3.605,2022-10-07
2023-10-01,3.605,2022-10-07
2023-11-01,3.615,2022-10-07
2023-12-01,3.61,2022-10-07
2024-01-01,3.61,2022-10-07
2024-02-01,3.61,2022-10-07
2024-03-01,3.605,2022-10-07
