date,cash_rate,scrape_date
2023-01-01,3.2065,2023-01-20
2023-02-01,3.19,2023-01-20
2023-03-01,3.305,2023-01-20
2023-04-01,3.236,2023-01-20
2023-05-01,3.43,2023-01-20
2023-06-01,3.465,2023-01-20
2023-07-01,3.52,2023-01-20
2023-08-01,3.5295,2023-01-20
2023-09-01,3.53,2023-01-20
2023-10-01,3.525,2023-01-20
2023-11-01,3.529,2023-01-20
2023-12-01,3.475,2023-01-20
2024-01-01,3.465,2023-01-20
2024-02-01,3.43,2023-01-20
2024-03-01,3.38,2023-01-20
2024-04-01,3.325,2023-01-20
2024-05-01,3.28,2023-01-20
2024-06-01,3.2923,2023-01-20
