date,cash_rate,scrape_date
2023-02-01,3.255,2023-02-17
2023-03-01,3.485,2023-02-17
2023-04-01,3.675,2023-02-17
2023-05-01,3.845,2023-02-17
2023-06-01,3.94,2023-02-17
2023-07-01,4.03,2023-02-17
2023-08-01,4.095,2023-02-17
2023-09-01,4.105,2023-02-17
2023-10-01,4.105,2023-02-17
2023-11-01,4.09,2023-02-17
2023-12-01,4.07,2023-02-17
2024-01-01,4.065,2023-02-17
2024-02-01,4.045,2023-02-17
2024-03-01,4,2023-02-17
2024-04-01,3.94,2023-02-17
2024-05-01,3.9,2023-02-17
2024-06-01,3.84,2023-02-17
2024-07-01,3.785,2023-02-17
