date,cash_rate,scrape_date
2022-04-01,0.06,2022-04-27
2022-05-01,0.16,2022-04-27
2022-06-01,0.43,2022-04-27
2022-07-01,0.815,2022-04-27
2022-08-01,1.185,2022-04-27
2022-09-01,1.48,2022-04-27
2022-10-01,1.825,2022-04-27
2022-11-01,2.18,2022-04-27
2022-12-01,2.365,2022-04-27
2023-01-01,2.39,2022-04-27
2023-02-01,2.57,2022-04-27
2023-03-01,2.785,2022-04-27
2023-04-01,2.965,2022-04-27
2023-05-01,3.145,2022-04-27
2023-06-01,3.25,2022-04-27
2023-07-01,3.34,2022-04-27
2023-08-01,3.425,2022-04-27
2023-09-01,3.435,2022-04-27
