date,cash_rate,scrape_date
2023-06-01,3.915,2023-06-06
2023-07-01,4.025,2023-06-06
2023-08-01,4.13,2023-06-06
2023-09-01,4.17,2023-06-06
2023-10-01,4.185,2023-06-06
2023-11-01,4.18,2023-06-06
2023-12-01,4.16,2023-06-06
2024-01-01,4.15,2023-06-06
2024-02-01,4.115,2023-06-06
2024-03-01,4.075,2023-06-06
2024-04-01,4.015,2023-06-06
2024-05-01,3.975,2023-06-06
2024-06-01,3.905,2023-06-06
2024-07-01,3.86,2023-06-06
2024-08-01,3.82,2023-06-06
2024-09-01,3.765,2023-06-06
2024-10-01,3.685,2023-06-06
2024-11-01,3.64,2023-06-06
