date,cash_rate,scrape_date
2022-09-01,2.205,2022-09-11
2022-10-01,2.59,2022-09-11
2022-11-01,2.91,2022-09-11
2022-12-01,3.115,2022-09-11
2023-01-01,3.165,2022-09-11
2023-02-01,3.295,2022-09-11
2023-03-01,3.425,2022-09-11
2023-04-01,3.525,2022-09-11
2023-05-01,3.575,2022-09-11
2023-06-01,3.58,2022-09-11
2023-07-01,3.58,2022-09-11
2023-08-01,3.57,2022-09-11
2023-09-01,3.555,2022-09-11
2023-10-01,3.535,2022-09-11
2023-11-01,3.515,2022-09-11
2023-12-01,3.485,2022-09-11
2024-01-01,3.48,2022-09-11
2024-02-01,3.47,2022-09-11
