date,cash_rate,scrape_date
2022-05-01,0.285,2022-06-01
2022-06-01,0.59,2022-06-01
2022-07-01,0.955,2022-06-01
2022-08-01,1.36,2022-06-01
2022-09-01,1.665,2022-06-01
2022-10-01,2.01,2022-06-01
2022-11-01,2.4,2022-06-01
2022-12-01,2.62,2022-06-01
2023-01-01,2.67,2022-06-01
2023-02-01,2.9,2022-06-01
2023-03-01,3.065,2022-06-01
2023-04-01,3.215,2022-06-01
2023-05-01,3.345,2022-06-01
2023-06-01,3.37,2022-06-01
2023-07-01,3.375,2022-06-01
2023-08-01,3.375,2022-06-01
2023-09-01,3.375,2022-06-01
2023-10-01,3.37,2022-06-01
