date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-28
2023-06-01,3.85,2023-05-28
2023-07-01,3.915,2023-05-28
2023-08-01,3.98,2023-05-28
2023-09-01,3.985,2023-05-28
2023-10-01,3.985,2023-05-28
2023-11-01,3.975,2023-05-28
2023-12-01,3.955,2023-05-28
2024-01-01,3.945,2023-05-28
2024-02-01,3.935,2023-05-28
2024-03-01,3.89,2023-05-28
2024-04-01,3.84,2023-05-28
2024-05-01,3.805,2023-05-28
2024-06-01,3.735,2023-05-28
2024-07-01,3.695,2023-05-28
2024-08-01,3.675,2023-05-28
2024-09-01,3.62,2023-05-28
2024-10-01,3.465,2023-05-28
