date,cash_rate,scrape_date
2024-11-01,4.334999999999994,2024-11-25
2024-12-01,4.325000000000003,2024-11-25
2025-01-01,4.314999999999998,2024-11-25
2025-02-01,4.295000000000002,2024-11-25
2025-03-01,4.25,2024-11-25
2025-04-01,4.194999999999993,2024-11-25
2025-05-01,4.159999999999997,2024-11-25
2025-06-01,4.099999999999994,2024-11-25
2025-07-01,4.045000000000002,2024-11-25
2025-08-01,3.980000000000004,2024-11-25
2025-09-01,3.950000000000003,2024-11-25
2025-10-01,3.9200000000000017,2024-11-25
2025-11-01,3.875,2024-11-25
2025-12-01,3.8299999999999983,2024-11-25
2026-01-01,3.8149999999999977,2024-11-25
2026-02-01,3.780000000000001,2024-11-25
2026-03-01,3.7650000000000006,2024-11-25
2026-04-01,3.75,2024-11-25
