date,cash_rate,scrape_date
2026-03-01,3.9599999999999937,2026-03-19
2026-04-01,4.094999999999999,2026-03-19
2026-05-01,4.239999999999995,2026-03-19
2026-06-01,4.304999999999993,2026-03-19
2026-07-01,4.355000000000004,2026-03-19
2026-08-01,4.450000000000003,2026-03-19
2026-09-01,4.510000000000005,2026-03-19
2026-10-01,4.575000000000003,2026-03-19
2026-11-01,4.640000000000001,2026-03-19
2026-12-01,4.644999999999996,2026-03-19
2027-01-01,4.644999999999996,2026-03-19
2027-02-01,4.644999999999996,2026-03-19
2027-03-01,4.640000000000001,2026-03-19
2027-04-01,4.635000000000005,2026-03-19
2027-05-01,4.614999999999995,2026-03-19
2027-06-01,4.599999999999994,2026-03-19
2027-07-01,4.575000000000003,2026-03-19
2027-08-01,4.560000000000002,2026-03-19
