date,cash_rate,scrape_date
2022-10-01,2.525,2022-10-21
2022-11-01,2.83,2022-10-21
2022-12-01,3.035,2022-10-21
2023-01-01,3.08,2022-10-21
2023-02-01,3.28,2022-10-21
2023-03-01,3.52,2022-10-21
2023-04-01,3.745,2022-10-21
2023-05-01,3.935,2022-10-21
2023-06-01,4.02,2022-10-21
2023-07-01,4.105,2022-10-21
2023-08-01,4.16,2022-10-21
2023-09-01,4.195,2022-10-21
2023-10-01,4.23,2022-10-21
2023-11-01,4.23,2022-10-21
2023-12-01,4.21,2022-10-21
2024-01-01,4.205,2022-10-21
2024-02-01,4.195,2022-10-21
2024-03-01,4.165,2022-10-21
