date,cash_rate,scrape_date
2022-07-01,1.225,2022-07-27
2022-08-01,1.845,2022-07-27
2022-09-01,2.26,2022-07-27
2022-10-01,2.7,2022-07-27
2022-11-01,3.165,2022-07-27
2022-12-01,3.365,2022-07-27
2023-01-01,3.42,2022-07-27
2023-02-01,3.56,2022-07-27
2023-03-01,3.62,2022-07-27
2023-04-01,3.625,2022-07-27
2023-05-01,3.62,2022-07-27
2023-06-01,3.6,2022-07-27
2023-07-01,3.58,2022-07-27
2023-08-01,3.545,2022-07-27
2023-09-01,3.51,2022-07-27
2023-10-01,3.46,2022-07-27
2023-11-01,3.42,2022-07-27
2023-12-01,3.36,2022-07-27
