date,cash_rate,scrape_date
2022-10-01,2.525,2022-10-26
2022-11-01,2.82,2022-10-26
2022-12-01,3.015,2022-10-26
2023-01-01,3.065,2022-10-26
2023-02-01,3.235,2022-10-26
2023-03-01,3.45,2022-10-26
2023-04-01,3.69,2022-10-26
2023-05-01,3.9,2022-10-26
2023-06-01,4.01,2022-10-26
2023-07-01,4.105,2022-10-26
2023-08-01,4.16,2022-10-26
2023-09-01,4.19,2022-10-26
2023-10-01,4.215,2022-10-26
2023-11-01,4.215,2022-10-26
2023-12-01,4.195,2022-10-26
2024-01-01,4.19,2022-10-26
2024-02-01,4.175,2022-10-26
2024-03-01,4.145,2022-10-26
