date,cash_rate,scrape_date
2025-09-01,3.594999999999999,2025-09-12
2025-10-01,3.5649999999999977,2025-09-12
2025-11-01,3.394999999999996,2025-09-12
2025-12-01,3.3299999999999983,2025-09-12
2026-01-01,3.3100000000000023,2025-09-12
2026-02-01,3.2049999999999983,2025-09-12
2026-03-01,3.194999999999993,2025-09-12
2026-04-01,3.1799999999999926,2025-09-12
2026-05-01,3.134999999999991,2025-09-12
2026-06-01,3.1299999999999955,2025-09-12
2026-07-01,3.1200000000000045,2025-09-12
2026-08-01,3.1200000000000045,2025-09-12
2026-09-01,3.1200000000000045,2025-09-12
2026-10-01,3.1200000000000045,2025-09-12
2026-11-01,3.125,2025-09-12
2026-12-01,3.134999999999991,2025-09-12
2027-01-01,3.134999999999991,2025-09-12
2027-02-01,3.1499999999999915,2025-09-12
