date,cash_rate,scrape_date
2024-11-01,4.334999999999994,2024-11-11
2024-12-01,4.319999999999993,2024-11-11
2025-01-01,4.310000000000002,2024-11-11
2025-02-01,4.289999999999992,2024-11-11
2025-03-01,4.239999999999995,2024-11-11
2025-04-01,4.209999999999994,2024-11-11
2025-05-01,4.174999999999997,2024-11-11
2025-06-01,4.109999999999999,2024-11-11
2025-07-01,4.075000000000003,2024-11-11
2025-08-01,4.009999999999991,2024-11-11
2025-09-01,3.9749999999999943,2024-11-11
2025-10-01,3.9549999999999983,2024-11-11
2025-11-01,3.914999999999992,2024-11-11
2025-12-01,3.8700000000000045,2024-11-11
2026-01-01,3.8599999999999994,2024-11-11
2026-02-01,3.825000000000003,2024-11-11
2026-03-01,3.8049999999999926,2024-11-11
2026-04-01,3.789999999999992,2024-11-11
