date,cash_rate,scrape_date
2022-06-01,0.695,2022-06-21
2022-07-01,1.285,2022-06-21
2022-08-01,1.895,2022-06-21
2022-09-01,2.31,2022-06-21
2022-10-01,2.825,2022-06-21
2022-11-01,3.35,2022-06-21
2022-12-01,3.72,2022-06-21
2023-01-01,3.805,2022-06-21
2023-02-01,4.105,2022-06-21
2023-03-01,4.255,2022-06-21
2023-04-01,4.295,2022-06-21
2023-05-01,4.315,2022-06-21
2023-06-01,4.32,2022-06-21
2023-07-01,4.32,2022-06-21
2023-08-01,4.315,2022-06-21
2023-09-01,4.31,2022-06-21
2023-10-01,4.28,2022-06-21
2023-11-01,4.24,2022-06-21
