date,cash_rate,scrape_date
2023-08-01,4.064999999999998,2023-08-22
2023-09-01,4.075000000000003,2023-08-22
2023-10-01,4.094999999999999,2023-08-22
2023-11-01,4.144999999999996,2023-08-22
2023-12-01,4.174999999999997,2023-08-22
2024-01-01,4.174999999999997,2023-08-22
2024-02-01,4.200000000000003,2023-08-22
2024-03-01,4.204999999999998,2023-08-22
2024-04-01,4.200000000000003,2023-08-22
2024-05-01,4.204999999999998,2023-08-22
2024-06-01,4.194999999999993,2023-08-22
2024-07-01,4.185000000000002,2023-08-22
2024-08-01,4.159999999999997,2023-08-22
2024-09-01,4.144999999999996,2023-08-22
2024-10-01,4.109999999999999,2023-08-22
2024-11-01,4.069999999999993,2023-08-22
2024-12-01,4.030000000000001,2023-08-22
2025-01-01,4.009999999999991,2023-08-22
