date,cash_rate,scrape_date
2023-03-01,3.495,2023-03-02
2023-04-01,3.695,2023-03-02
2023-05-01,3.885,2023-03-02
2023-06-01,3.99,2023-03-02
2023-07-01,4.08,2023-03-02
2023-08-01,4.145,2023-03-02
2023-09-01,4.175,2023-03-02
2023-10-01,4.18,2023-03-02
2023-11-01,4.17,2023-03-02
2023-12-01,4.145,2023-03-02
2024-01-01,4.145,2023-03-02
2024-02-01,4.115,2023-03-02
2024-03-01,4.075,2023-03-02
2024-04-01,4.03,2023-03-02
2024-05-01,3.99,2023-03-02
2024-06-01,3.93,2023-03-02
2024-07-01,3.865,2023-03-02
2024-08-01,3.815,2023-03-02
