date,cash_rate,scrape_date
2023-05-01,3.795,2023-05-12
2023-06-01,3.835,2023-05-12
2023-07-01,3.86,2023-05-12
2023-08-01,3.895,2023-05-12
2023-09-01,3.89,2023-05-12
2023-10-01,3.82,2023-05-12
2023-11-01,3.78,2023-05-12
2023-12-01,3.69,2023-05-12
2024-01-01,3.675,2023-05-12
2024-02-01,3.615,2023-05-12
2024-03-01,3.545,2023-05-12
2024-04-01,3.46,2023-05-12
2024-05-01,3.42,2023-05-12
2024-06-01,3.35,2023-05-12
2024-07-01,3.31,2023-05-12
2024-08-01,3.27,2023-05-12
2024-09-01,3.215,2023-05-12
2024-10-01,3.145,2023-05-12
