date,cash_rate,scrape_date
2023-02-01,3.94,2023-02-02
2023-03-01,3.429,2023-02-02
2023-04-01,3.545,2023-02-02
2023-05-01,3.665,2023-02-02
2023-06-01,3.72,2023-02-02
2023-07-01,3.78,2023-02-02
2023-08-01,3.795,2023-02-02
2023-09-01,3.78,2023-02-02
2023-10-01,3.765,2023-02-02
2023-11-01,3.745,2023-02-02
2023-12-01,3.705,2023-02-02
2024-01-01,3.7,2023-02-02
2024-02-01,3.67,2023-02-02
2024-03-01,3.625,2023-02-02
2024-04-01,3.58,2023-02-02
2024-05-01,3.545,2023-02-02
2024-06-01,3.495,2023-02-02
2024-07-01,3.445,2023-02-02
