date,cash_rate,scrape_date
2022-11-01,2.795,2022-11-03
2022-12-01,2.995,2022-11-03
2023-01-01,3.045,2022-11-03
2023-02-01,3.235,2022-11-03
2023-03-01,3.445,2022-11-03
2023-04-01,3.645,2022-11-03
2023-05-01,3.8,2022-11-03
2023-06-01,3.865,2022-11-03
2023-07-01,3.95,2022-11-03
2023-08-01,4,2022-11-03
2023-09-01,4.03,2022-11-03
2023-10-01,4.035,2022-11-03
2023-11-01,4.04,2022-11-03
2023-12-01,4.03,2022-11-03
2024-01-01,4.03,2022-11-03
2024-02-01,4.035,2022-11-03
2024-03-01,4.025,2022-11-03
2024-04-01,4,2022-11-03
