date,cash_rate,scrape_date
2022-11-01,2.8,2022-12-01
2022-12-01,2.97,2022-12-01
2023-01-01,3.005,2022-12-01
2023-02-01,3.14,2022-12-01
2023-03-01,3.29,2022-12-01
2023-04-01,3.395,2022-12-01
2023-05-01,3.515,2022-12-01
2023-06-01,3.575,2022-12-01
2023-07-01,3.6385,2022-12-01
2023-08-01,3.68,2022-12-01
2023-09-01,3.71,2022-12-01
2023-10-01,3.735,2022-12-01
2023-11-01,3.74,2022-12-01
2023-12-01,3.72,2022-12-01
2024-01-01,3.715,2022-12-01
2024-02-01,3.705,2022-12-01
2024-03-01,3.68,2022-12-01
2024-04-01,3.65,2022-12-01
