date,cash_rate,scrape_date
2022-12-01,3.01,2022-12-24
2023-01-01,3.05,2022-12-24
2023-02-01,3.195,2022-12-24
2023-03-01,3.35,2022-12-24
2023-04-01,3.45,2022-12-24
2023-05-01,3.565,2022-12-24
2023-06-01,3.65,2022-12-24
2023-07-01,3.745,2022-12-24
2023-08-01,3.81,2022-12-24
2023-09-01,3.825,2022-12-24
2023-10-01,3.83,2022-12-24
2023-11-01,3.83,2022-12-24
2023-12-01,3.81,2022-12-24
2024-01-01,3.805,2022-12-24
2024-02-01,3.79,2022-12-24
2024-03-01,3.77,2022-12-24
2024-04-01,3.745,2022-12-24
2024-05-01,3.725,2022-12-24
