date,cash_rate,scrape_date
2022-10-01,2.525,2022-10-27
2022-11-01,2.84,2022-10-27
2022-12-01,3.06,2022-10-27
2023-01-01,3.11,2022-10-27
2023-02-01,3.295,2022-10-27
2023-03-01,3.52,2022-10-27
2023-04-01,3.74,2022-10-27
2023-05-01,3.925,2022-10-27
2023-06-01,4.035,2022-10-27
2023-07-01,4.115,2022-10-27
2023-08-01,4.155,2022-10-27
2023-09-01,4.17,2022-10-27
2023-10-01,4.17,2022-10-27
2023-11-01,4.17,2022-10-27
2023-12-01,4.14,2022-10-27
2024-01-01,4.135,2022-10-27
2024-02-01,4.115,2022-10-27
2024-03-01,4.085,2022-10-27
