date,cash_rate,scrape_date
2025-12-01,3.594999999999999,2025-12-18
2026-01-01,3.594999999999999,2025-12-18
2026-02-01,3.6599999999999966,2025-12-18
2026-03-01,3.6899999999999977,2025-12-18
2026-04-01,3.694999999999993,2025-12-18
2026-05-01,3.7749999999999915,2025-12-18
2026-06-01,3.799999999999997,2025-12-18
2026-07-01,3.8100000000000023,2025-12-18
2026-08-01,3.864999999999995,2025-12-18
2026-09-01,3.894999999999996,2025-12-18
2026-10-01,3.9099999999999966,2025-12-18
2026-11-01,3.9399999999999977,2025-12-18
2026-12-01,3.9549999999999983,2025-12-18
2027-01-01,3.9599999999999937,2025-12-18
2027-02-01,3.969999999999999,2025-12-18
2027-03-01,3.9749999999999943,2025-12-18
2027-04-01,3.9749999999999943,2025-12-18
2027-05-01,3.980000000000004,2025-12-18
