date,cash_rate,scrape_date
2025-02-01,4.25,2025-02-27
2025-03-01,4.084999999999994,2025-02-27
2025-04-01,4.054999999999993,2025-02-27
2025-05-01,4,2025-02-27
2025-06-01,3.8999999999999915,2025-02-27
2025-07-01,3.8400000000000034,2025-02-27
2025-08-01,3.719999999999999,2025-02-27
2025-09-01,3.6700000000000017,2025-02-27
2025-10-01,3.6299999999999955,2025-02-27
2025-11-01,3.5799999999999983,2025-02-27
2025-12-01,3.549999999999997,2025-02-27
2026-01-01,3.5349999999999966,2025-02-27
2026-02-01,3.5249999999999915,2025-02-27
2026-03-01,3.519999999999996,2025-02-27
2026-04-01,3.5150000000000006,2025-02-27
2026-05-01,3.509999999999991,2025-02-27
2026-06-01,3.509999999999991,2025-02-27
2026-07-01,3.5150000000000006,2025-02-27
