date,cash_rate,scrape_date
2024-08-01,4.334999999999994,2024-08-16
2024-09-01,4.325000000000003,2024-08-16
2024-10-01,4.304999999999993,2024-08-16
2024-11-01,4.239999999999995,2024-08-16
2024-12-01,4.155000000000001,2024-08-16
2025-01-01,4.109999999999999,2024-08-16
2025-02-01,4.045000000000002,2024-08-16
2025-03-01,3.9350000000000023,2024-08-16
2025-04-01,3.7650000000000006,2024-08-16
2025-05-01,3.700000000000003,2024-08-16
2025-06-01,3.5900000000000034,2024-08-16
2025-07-01,3.569999999999993,2024-08-16
2025-08-01,3.519999999999996,2024-08-16
2025-09-01,3.489999999999995,2024-08-16
2025-10-01,3.4299999999999926,2024-08-16
2025-11-01,3.394999999999996,2024-08-16
2025-12-01,3.364999999999995,2024-08-16
2026-01-01,3.355000000000004,2024-08-16
