date,cash_rate,scrape_date
2023-05-01,3.795,2023-05-09
2023-06-01,3.83,2023-05-09
2023-07-01,3.86,2023-05-09
2023-08-01,3.895,2023-05-09
2023-09-01,3.88,2023-05-09
2023-10-01,3.805,2023-05-09
2023-11-01,3.68,2023-05-09
2023-12-01,3.7,2023-05-09
2024-01-01,3.69,2023-05-09
2024-02-01,3.63,2023-05-09
2024-03-01,3.575,2023-05-09
2024-04-01,3.5,2023-05-09
2024-05-01,3.46,2023-05-09
2024-06-01,3.39,2023-05-09
2024-07-01,3.35,2023-05-09
2024-08-01,3.305,2023-05-09
2024-09-01,3.25,2023-05-09
2024-10-01,3.185,2023-05-09
