date,cash_rate,scrape_date
2023-03-01,3.5,2023-03-15
2023-04-01,3.56,2023-03-15
2023-05-01,3.56,2023-03-15
2023-06-01,3.58,2023-03-15
2023-07-01,3.55,2023-03-15
2023-08-01,3.505,2023-03-15
2023-09-01,3.495,2023-03-15
2023-10-01,3.495,2023-03-15
2023-11-01,3.485,2023-03-15
2023-12-01,3.44,2023-03-15
2024-01-01,3.435,2023-03-15
2024-02-01,3.41,2023-03-15
2024-03-01,3.39,2023-03-15
2024-04-01,3.39,2023-03-15
2024-05-01,3.365,2023-03-15
2024-06-01,3.36,2023-03-15
2024-07-01,3.36,2023-03-15
2024-08-01,3.35,2023-03-15
