date,cash_rate,scrape_date
2022-06-01,0.69,2022-06-08
2022-07-01,1.155,2022-06-08
2022-08-01,1.625,2022-06-08
2022-09-01,1.98,2022-06-08
2022-10-01,2.36,2022-06-08
2022-11-01,2.76,2022-06-08
2022-12-01,3.105,2022-06-08
2023-01-01,3.16,2022-06-08
2023-02-01,3.41,2022-06-08
2023-03-01,3.58,2022-06-08
2023-04-01,3.75,2022-06-08
2023-05-01,3.905,2022-06-08
2023-06-01,3.93,2022-06-08
2023-07-01,3.935,2022-06-08
2023-08-01,3.935,2022-06-08
2023-09-01,3.935,2022-06-08
2023-10-01,3.935,2022-06-08
2023-11-01,3.935,2022-06-08
