date,cash_rate,scrape_date
2022-06-01,0.69,2022-07-01
2022-07-01,1.185,2022-07-01
2022-08-01,1.685,2022-07-01
2022-09-01,2.015,2022-07-01
2022-10-01,2.395,2022-07-01
2022-11-01,2.82,2022-07-01
2022-12-01,3.13,2022-07-01
2023-01-01,3.205,2022-07-01
2023-02-01,3.43,2022-07-01
2023-03-01,3.59,2022-07-01
2023-04-01,3.63,2022-07-01
2023-05-01,3.66,2022-07-01
2023-06-01,3.695,2022-07-01
2023-07-01,3.735,2022-07-01
2023-08-01,3.735,2022-07-01
2023-09-01,3.725,2022-07-01
2023-10-01,3.695,2022-07-01
2023-11-01,3.665,2022-07-01
