date,cash_rate,scrape_date
2023-04-01,3.565,2023-04-28
2023-05-01,3.59,2023-04-28
2023-06-01,3.61,2023-04-28
2023-07-01,3.63,2023-04-28
2023-08-01,3.65,2023-04-28
2023-09-01,3.655,2023-04-28
2023-10-01,3.61,2023-04-28
2023-11-01,3.57,2023-04-28
2023-12-01,3.52,2023-04-28
2024-01-01,3.515,2023-04-28
2024-02-01,3.48,2023-04-28
2024-03-01,3.435,2023-04-28
2024-04-01,3.385,2023-04-28
2024-05-01,3.345,2023-04-28
2024-06-01,3.305,2023-04-28
2024-07-01,3.27,2023-04-28
2024-08-01,3.245,2023-04-28
2024-09-01,3.21,2023-04-28
