dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-12-29,2025-12-10,2025-12-10,96.41,96.405,0.0049999999999954525,0.005186721991696527,0,0,96.405,97.19,96.4,96.405,96.405,305,305,895208763,IBZ2025,2025-12-01,2025-12-10,2025-12-10T14:46:29Z,3.594999999999999
2026-01-28,2025-12-10,2025-12-10,96.405,96.4,-0.0049999999999954525,-0.005186452984798975,-0.005,-0.005,96.4,97.105,96.395,96.4,96.405,102,102,919010878,IBF2026,2026-01-01,2025-12-10,2025-12-10T14:46:29Z,3.5999999999999943
2026-02-25,2025-12-10,2025-12-10,96.35000000000001,96.32000000000001,-0.0799999999999983,-0.08298755186721814,-0.02,-0.021,96.32000000000001,97.065,96.32000000000001,96.32000000000001,96.325,590,695,928464846,IBG2026,2026-02-01,2025-12-10,2025-12-10T14:46:29Z,3.6799999999999926
2026-03-29,2025-12-10,2025-12-10,96.33500000000001,96.285,-0.10000000000000853,-0.10373443983403373,-0.015,-0.016,96.3,97.105,96.29,96.3,96.305,94,597,935346173,IBH2026,2026-03-01,2025-12-10,2025-12-10T14:46:29Z,3.700000000000003
2026-04-28,2025-12-10,2025-12-10,96.315,NA,-0.12999999999999545,-0.1348477776048913,-0.005,-0.005,96.275,96.925,96.255,96.275,96.275,153,651,941648808,IBJ2026,2026-04-01,2025-12-10,2025-12-10T14:46:29Z,3.7249999999999943
2026-05-27,2025-12-10,2025-12-10,NA,96.135,-0.2049999999999983,-0.21266663208672473,-0.01,-0.01,96.19,97.015,96.16,96.19,96.19,10,10,949242588,IBK2026,2026-05-01,2025-12-10,2025-12-10T14:46:29Z,3.8100000000000023
2026-06-28,2025-12-09,2025-12-10,NA,NA,-0.10999999999999943,-0.11415525114155192,-0.01,-0.01,96.25,96.97500000000001,96.25,96.25,96.145,0,0,955528239,IBM2026,2026-06-01,2025-12-10,2025-12-10T14:46:29Z,3.855000000000004
2026-07-29,2025-12-09,2025-12-10,NA,NA,-0.25,-0.2595380223202699,-0.04,-0.042,96.075,96.075,96.075,96.075,96.10000000000001,50,50,962344067,IBN2026,2026-07-01,2025-12-10,2025-12-10T14:46:29Z,3.8999999999999915
2026-08-29,2025-12-09,2025-12-10,NA,NA,-0.22500000000000853,-0.23366912451968896,-0.105,-0.109,96.065,96.15,96.065,96.065,96.03,0,0,969160575,IBQ2026,2026-08-01,2025-12-10,2025-12-10T14:46:29Z,3.969999999999999
2026-09-28,2025-12-09,2025-12-10,NA,NA,-0.24499999999999034,-0.25449257297183997,-0.11,-0.114,96.025,96.86500000000001,96.025,96.025,95.99000000000001,0,0,976225343,IBU2026,2026-09-01,2025-12-10,2025-12-10T14:46:29Z,4.009999999999991
2026-10-28,2025-12-09,2025-12-10,NA,NA,-0.17499999999999716,-0.18183707398170945,-0.05,-0.052000000000000005,96.065,96.86500000000001,96.065,96.065,95.94500000000001,0,0,983956682,IBV2026,2026-10-01,2025-12-10,2025-12-10T14:46:29Z,4.054999999999993
2026-11-28,2025-12-09,2025-12-10,NA,NA,-0.17499999999999716,-0.18191268191267895,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.9,0,0,990482019,IBX2026,2026-11-01,2025-12-10,2025-12-10T14:46:29Z,4.099999999999994
2026-12-29,2025-11-04,2025-12-10,NA,NA,0.375,0.3898736809273795,0.005,0.005,96.56,96.86500000000001,96.56,96.56,95.88,0,0,996839036,IBZ2026,2026-12-01,2025-12-10,2025-12-10T14:46:29Z,4.1200000000000045
2027-01-27,NA,2025-12-10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.875,0,0,1004041830,IBF2027,2027-01-01,2025-12-10,2025-12-10T14:46:29Z,NA
2027-02-24,NA,2025-12-10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.855,0,0,1010033436,IBG2027,2027-02-01,2025-12-10,2025-12-10T14:46:29Z,NA
2027-03-29,NA,2025-12-10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.845,0,0,1016946091,IBH2027,2027-03-01,2025-12-10,2025-12-10T14:46:29Z,NA
2027-04-28,NA,2025-12-10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.83,0,0,1026315950,IBJ2027,2027-04-01,2025-12-10,2025-12-10T14:46:29Z,NA
2027-05-29,NA,2025-12-10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.82000000000001,0,0,1033478754,IBK2027,2027-05-01,2025-12-10,2025-12-10T14:46:29Z,NA
