date,cash_rate,scrape_date
2023-01-01,3.2065,2023-01-27
2023-02-01,3.24,2023-01-27
2023-03-01,3.43,2023-01-27
2023-04-01,3.54,2023-01-27
2023-05-01,3.6295,2023-01-27
2023-06-01,3.68,2023-01-27
2023-07-01,3.7295,2023-01-27
2023-08-01,3.74,2023-01-27
2023-09-01,3.74,2023-01-27
2023-10-01,3.74,2023-01-27
2023-11-01,3.72,2023-01-27
2023-12-01,3.675,2023-01-27
2024-01-01,3.665,2023-01-27
2024-02-01,3.635,2023-01-27
2024-03-01,3.59,2023-01-27
2024-04-01,3.54,2023-01-27
2024-05-01,3.505,2023-01-27
2024-06-01,3.455,2023-01-27
