date,cash_rate,scrape_date
2024-07-01,4.325000000000003,2024-07-03
2024-08-01,4.3999999999999915,2024-07-03
2024-09-01,4.424999999999997,2024-07-03
2024-10-01,4.439999999999998,2024-07-03
2024-11-01,4.469999999999999,2024-07-03
2024-12-01,4.469999999999999,2024-07-03
2025-01-01,4.469999999999999,2024-07-03
2025-02-01,4.454999999999998,2024-07-03
2025-03-01,4.429999999999993,2024-07-03
2025-04-01,4.390000000000001,2024-07-03
2025-05-01,4.3700000000000045,2024-07-03
2025-06-01,4.334999999999994,2024-07-03
2025-07-01,4.304999999999993,2024-07-03
2025-08-01,4.259999999999991,2024-07-03
2025-09-01,4.234999999999999,2024-07-03
2025-10-01,4.194999999999993,2024-07-03
2025-11-01,4.155000000000001,2024-07-03
2025-12-01,4.1200000000000045,2024-07-03
