date,cash_rate,scrape_date
2025-10-01,3.594999999999999,2025-10-27
2025-11-01,3.4650000000000034,2025-10-27
2025-12-01,3.405000000000001,2025-10-27
2026-01-01,3.3900000000000006,2025-10-27
2026-02-01,3.2849999999999966,2025-10-27
2026-03-01,3.2749999999999915,2025-10-27
2026-04-01,3.25,2025-10-27
2026-05-01,3.194999999999993,2025-10-27
2026-06-01,3.1850000000000023,2025-10-27
2026-07-01,3.1799999999999926,2025-10-27
2026-08-01,3.174999999999997,2025-10-27
2026-09-01,3.174999999999997,2025-10-27
2026-10-01,3.174999999999997,2025-10-27
2026-11-01,3.1799999999999926,2025-10-27
2026-12-01,3.194999999999993,2025-10-27
2027-01-01,3.194999999999993,2025-10-27
2027-02-01,3.2099999999999937,2025-10-27
2027-03-01,3.219999999999999,2025-10-27
