date,cash_rate,scrape_date
2022-06-01,0.57,2022-06-06
2022-07-01,0.955,2022-06-06
2022-08-01,1.38,2022-06-06
2022-09-01,1.705,2022-06-06
2022-10-01,2.085,2022-06-06
2022-11-01,2.495,2022-06-06
2022-12-01,2.725,2022-06-06
2023-01-01,2.795,2022-06-06
2023-02-01,3.045,2022-06-06
2023-03-01,3.21,2022-06-06
2023-04-01,3.38,2022-06-06
2023-05-01,3.535,2022-06-06
2023-06-01,3.56,2022-06-06
2023-07-01,3.565,2022-06-06
2023-08-01,3.565,2022-06-06
2023-09-01,3.565,2022-06-06
2023-10-01,3.56,2022-06-06
2023-11-01,3.56,2022-06-06
