date,cash_rate,scrape_date
2025-09-01,3.5849999999999937,2025-09-02
2025-10-01,3.539999999999992,2025-09-02
2025-11-01,3.355000000000004,2025-09-02
2025-12-01,3.289999999999992,2025-09-02
2026-01-01,3.2749999999999915,2025-09-02
2026-02-01,3.164999999999992,2025-09-02
2026-03-01,3.1499999999999915,2025-09-02
2026-04-01,3.134999999999991,2025-09-02
2026-05-01,3.094999999999999,2025-09-02
2026-06-01,3.0849999999999937,2025-09-02
2026-07-01,3.075000000000003,2025-09-02
2026-08-01,3.075000000000003,2025-09-02
2026-09-01,3.075000000000003,2025-09-02
2026-10-01,3.0799999999999983,2025-09-02
2026-11-01,3.0900000000000034,2025-09-02
2026-12-01,3.094999999999999,2025-09-02
2027-01-01,3.0999999999999943,2025-09-02
2027-02-01,3.1200000000000045,2025-09-02
