date,cash_rate,scrape_date
2023-03-01,3.495,2023-03-04
2023-04-01,3.695,2023-03-04
2023-05-01,3.875,2023-03-04
2023-06-01,3.975,2023-03-04
2023-07-01,4.07,2023-03-04
2023-08-01,4.15,2023-03-04
2023-09-01,4.18,2023-03-04
2023-10-01,4.185,2023-03-04
2023-11-01,4.175,2023-03-04
2023-12-01,4.15,2023-03-04
2024-01-01,4.15,2023-03-04
2024-02-01,4.12,2023-03-04
2024-03-01,4.08,2023-03-04
2024-04-01,4.035,2023-03-04
2024-05-01,3.995,2023-03-04
2024-06-01,3.935,2023-03-04
2024-07-01,3.87,2023-03-04
2024-08-01,3.82,2023-03-04
