date,cash_rate,scrape_date
2025-10-01,3.594999999999999,2025-10-14
2025-11-01,3.4950000000000045,2025-10-14
2025-12-01,3.450000000000003,2025-10-14
2026-01-01,3.4299999999999926,2025-10-14
2026-02-01,3.3499999999999943,2025-10-14
2026-03-01,3.325000000000003,2025-10-14
2026-04-01,3.3049999999999926,2025-10-14
2026-05-01,3.259999999999991,2025-10-14
2026-06-01,3.2450000000000045,2025-10-14
2026-07-01,3.230000000000004,2025-10-14
2026-08-01,3.230000000000004,2025-10-14
2026-09-01,3.230000000000004,2025-10-14
2026-10-01,3.2249999999999943,2025-10-14
2026-11-01,3.2249999999999943,2025-10-14
2026-12-01,3.230000000000004,2025-10-14
2027-01-01,3.230000000000004,2025-10-14
2027-02-01,3.2349999999999994,2025-10-14
2027-03-01,3.239999999999995,2025-10-14
