date,cash_rate,scrape_date
2022-10-01,2.525,2022-10-13
2022-11-01,2.775,2022-10-13
2022-12-01,2.945,2022-10-13
2023-01-01,2.985,2022-10-13
2023-02-01,3.095,2022-10-13
2023-03-01,3.3,2022-10-13
2023-04-01,3.505,2022-10-13
2023-05-01,3.655,2022-10-13
2023-06-01,3.74,2022-10-13
2023-07-01,3.81,2022-10-13
2023-08-01,3.855,2022-10-13
2023-09-01,3.89,2022-10-13
2023-10-01,3.93,2022-10-13
2023-11-01,3.935,2022-10-13
2023-12-01,3.93,2022-10-13
2024-01-01,3.93,2022-10-13
2024-02-01,3.925,2022-10-13
2024-03-01,3.905,2022-10-13
