date,cash_rate,scrape_date
2022-07-01,1.225,2022-07-29
2022-08-01,1.765,2022-07-29
2022-09-01,2.115,2022-07-29
2022-10-01,2.5,2022-07-29
2022-11-01,2.905,2022-07-29
2022-12-01,3.11,2022-07-29
2023-01-01,3.155,2022-07-29
2023-02-01,3.305,2022-07-29
2023-03-01,3.365,2022-07-29
2023-04-01,3.37,2022-07-29
2023-05-01,3.36,2022-07-29
2023-06-01,3.34,2022-07-29
2023-07-01,3.32,2022-07-29
2023-08-01,3.285,2022-07-29
2023-09-01,3.25,2022-07-29
2023-10-01,3.2,2022-07-29
2023-11-01,3.16,2022-07-29
2023-12-01,3.1,2022-07-29
