date,cash_rate,scrape_date
2026-02-01,3.759999999999991,2026-02-02
2026-03-01,3.799999999999997,2026-02-02
2026-04-01,3.819999999999993,2026-02-02
2026-05-01,3.9399999999999977,2026-02-02
2026-06-01,3.9749999999999943,2026-02-02
2026-07-01,3.989999999999995,2026-02-02
2026-08-01,4.049999999999997,2026-02-02
2026-09-01,4.084999999999994,2026-02-02
2026-10-01,4.099999999999994,2026-02-02
2026-11-01,4.134999999999991,2026-02-02
2026-12-01,4.140000000000001,2026-02-02
2027-01-01,4.144999999999996,2026-02-02
2027-02-01,4.144999999999996,2026-02-02
2027-03-01,4.1499999999999915,2026-02-02
2027-04-01,4.1499999999999915,2026-02-02
2027-05-01,4.1499999999999915,2026-02-02
2027-06-01,4.155000000000001,2026-02-02
2027-07-01,4.155000000000001,2026-02-02
