date,cash_rate,scrape_date
2022-06-01,0.69,2022-06-29
2022-07-01,1.2,2022-06-29
2022-08-01,1.695,2022-06-29
2022-09-01,2.035,2022-06-29
2022-10-01,2.445,2022-06-29
2022-11-01,2.87,2022-06-29
2022-12-01,3.19,2022-06-29
2023-01-01,3.27,2022-06-29
2023-02-01,3.53,2022-06-29
2023-03-01,3.7,2022-06-29
2023-04-01,3.74,2022-06-29
2023-05-01,3.77,2022-06-29
2023-06-01,3.805,2022-06-29
2023-07-01,3.845,2022-06-29
2023-08-01,3.845,2022-06-29
2023-09-01,3.845,2022-06-29
2023-10-01,3.815,2022-06-29
2023-11-01,3.785,2022-06-29
