date,cash_rate,scrape_date
2026-03-01,3.9599999999999937,2026-03-23
2026-04-01,4.094999999999999,2026-03-23
2026-05-01,4.239999999999995,2026-03-23
2026-06-01,4.319999999999993,2026-03-23
2026-07-01,4.3999999999999915,2026-03-23
2026-08-01,4.5,2026-03-23
2026-09-01,4.569999999999993,2026-03-23
2026-10-01,4.719999999999999,2026-03-23
2026-11-01,4.825000000000003,2026-03-23
2026-12-01,4.855000000000004,2026-03-23
2027-01-01,4.859999999999999,2026-03-23
2027-02-01,4.864999999999995,2026-03-23
2027-03-01,4.864999999999995,2026-03-23
2027-04-01,4.864999999999995,2026-03-23
2027-05-01,4.844999999999999,2026-03-23
2027-06-01,4.829999999999998,2026-03-23
2027-07-01,4.804999999999993,2026-03-23
2027-08-01,4.784999999999997,2026-03-23
