date,cash_rate,scrape_date
2023-01-01,3.2065,2023-02-01
2023-02-01,3.24,2023-02-01
2023-03-01,3.49,2023-02-01
2023-04-01,3.545,2023-02-01
2023-05-01,3.65,2023-02-01
2023-06-01,3.71,2023-02-01
2023-07-01,3.74,2023-02-01
2023-08-01,3.75,2023-02-01
2023-09-01,3.755,2023-02-01
2023-10-01,3.745,2023-02-01
2023-11-01,3.72,2023-02-01
2023-12-01,3.675,2023-02-01
2024-01-01,3.67,2023-02-01
2024-02-01,3.64,2023-02-01
2024-03-01,3.6,2023-02-01
2024-04-01,3.55,2023-02-01
2024-05-01,3.515,2023-02-01
2024-06-01,3.465,2023-02-01
