date,cash_rate,scrape_date
2025-01-01,4.334999999999994,2025-01-09
2025-02-01,4.269999999999996,2025-01-09
2025-03-01,4.144999999999996,2025-01-09
2025-04-01,4.030000000000001,2025-01-09
2025-05-01,3.9650000000000034,2025-01-09
2025-06-01,3.8499999999999943,2025-01-09
2025-07-01,3.8100000000000023,2025-01-09
2025-08-01,3.7349999999999994,2025-01-09
2025-09-01,3.700000000000003,2025-01-09
2025-10-01,3.6499999999999915,2025-01-09
2025-11-01,3.614999999999995,2025-01-09
2025-12-01,3.5849999999999937,2025-01-09
2026-01-01,3.575000000000003,2025-01-09
2026-02-01,3.5549999999999926,2025-01-09
2026-03-01,3.549999999999997,2025-01-09
2026-04-01,3.5450000000000017,2025-01-09
2026-05-01,3.549999999999997,2025-01-09
2026-06-01,3.5600000000000023,2025-01-09
