date,cash_rate,scrape_date
2026-01-01,3.594999999999999,2026-01-20
2026-02-01,3.655000000000001,2026-01-20
2026-03-01,3.674999999999997,2026-01-20
2026-04-01,3.6899999999999977,2026-01-20
2026-05-01,3.799999999999997,2026-01-20
2026-06-01,3.819999999999993,2026-01-20
2026-07-01,3.8299999999999983,2026-01-20
2026-08-01,3.8900000000000006,2026-01-20
2026-09-01,3.924999999999997,2026-01-20
2026-10-01,3.944999999999993,2026-01-20
2026-11-01,3.9849999999999994,2026-01-20
2026-12-01,4.0049999999999955,2026-01-20
2027-01-01,4.009999999999991,2026-01-20
2027-02-01,4.0249999999999915,2026-01-20
2027-03-01,4.034999999999997,2026-01-20
2027-04-01,4.039999999999992,2026-01-20
2027-05-01,4.054999999999993,2026-01-20
2027-06-01,4.064999999999998,2026-01-20
