date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-24
2022-12-01,2.99,2022-11-24
2023-01-01,3.035,2022-11-24
2023-02-01,3.2,2022-11-24
2023-03-01,3.37,2022-11-24
2023-04-01,3.51,2022-11-24
2023-05-01,3.625,2022-11-24
2023-06-01,3.705,2022-11-24
2023-07-01,3.78,2022-11-24
2023-08-01,3.84,2022-11-24
2023-09-01,3.885,2022-11-24
2023-10-01,3.91,2022-11-24
2023-11-01,3.915,2022-11-24
2023-12-01,3.91,2022-11-24
2024-01-01,3.905,2022-11-24
2024-02-01,3.89,2022-11-24
2024-03-01,3.855,2022-11-24
2024-04-01,3.82,2022-11-24
