date,cash_rate,scrape_date
2024-12-01,4.334999999999994,2024-12-11
2025-01-01,4.329999999999998,2024-12-11
2025-02-01,4.269999999999996,2024-12-11
2025-03-01,4.155000000000001,2024-12-11
2025-04-01,4.019999999999996,2024-12-11
2025-05-01,3.9399999999999977,2024-12-11
2025-06-01,3.8100000000000023,2024-12-11
2025-07-01,3.7349999999999994,2024-12-11
2025-08-01,3.644999999999996,2024-12-11
2025-09-01,3.5999999999999943,2024-12-11
2025-10-01,3.5600000000000023,2024-12-11
2025-11-01,3.509999999999991,2024-12-11
2025-12-01,3.4749999999999943,2024-12-11
2026-01-01,3.4650000000000034,2024-12-11
2026-02-01,3.4299999999999926,2024-12-11
2026-03-01,3.414999999999992,2024-12-11
2026-04-01,3.394999999999996,2024-12-11
2026-05-01,3.3799999999999955,2024-12-11
