date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-19
2023-06-01,3.845,2023-05-19
2023-07-01,3.9,2023-05-19
2023-08-01,3.965,2023-05-19
2023-09-01,3.975,2023-05-19
2023-10-01,3.945,2023-05-19
2023-11-01,3.93,2023-05-19
2023-12-01,3.865,2023-05-19
2024-01-01,3.86,2023-05-19
2024-02-01,3.805,2023-05-19
2024-03-01,3.74,2023-05-19
2024-04-01,3.675,2023-05-19
2024-05-01,3.62,2023-05-19
2024-06-01,3.55,2023-05-19
2024-07-01,3.51,2023-05-19
2024-08-01,3.47,2023-05-19
2024-09-01,3.415,2023-05-19
2024-10-01,3.305,2023-05-19
