date,cash_rate,scrape_date
2023-06-01,4.01,2023-06-07
2023-07-01,4.125,2023-06-07
2023-08-01,4.235,2023-06-07
2023-09-01,4.28,2023-06-07
2023-10-01,4.29,2023-06-07
2023-11-01,4.28,2023-06-07
2023-12-01,4.25,2023-06-07
2024-01-01,4.23,2023-06-07
2024-02-01,4.2,2023-06-07
2024-03-01,4.155,2023-06-07
2024-04-01,4.1,2023-06-07
2024-05-01,4.055,2023-06-07
2024-06-01,3.985,2023-06-07
2024-07-01,3.94,2023-06-07
2024-08-01,3.915,2023-06-07
2024-09-01,3.855,2023-06-07
2024-10-01,3.735,2023-06-07
2024-11-01,3.685,2023-06-07
