date,cash_rate,scrape_date
2024-04-01,4.314999999999998,2024-04-12
2024-05-01,4.304999999999993,2024-04-12
2024-06-01,4.299999999999997,2024-04-12
2024-07-01,4.289999999999992,2024-04-12
2024-08-01,4.259999999999991,2024-04-12
2024-09-01,4.25,2024-04-12
2024-10-01,4.230000000000004,2024-04-12
2024-11-01,4.174999999999997,2024-04-12
2024-12-01,4.1299999999999955,2024-04-12
2025-01-01,4.105000000000004,2024-04-12
2025-02-01,4.064999999999998,2024-04-12
2025-03-01,4.039999999999992,2024-04-12
2025-04-01,4.009999999999991,2024-04-12
2025-05-01,3.9749999999999943,2024-04-12
2025-06-01,3.950000000000003,2024-04-12
2025-07-01,3.924999999999997,2024-04-12
2025-08-01,3.8900000000000006,2024-04-12
2025-09-01,3.875,2024-04-12
