date,cash_rate,scrape_date
2022-12-01,3.005,2022-12-20
2023-01-01,3.05,2022-12-20
2023-02-01,3.2,2022-12-20
2023-03-01,3.34,2022-12-20
2023-04-01,3.45,2022-12-20
2023-05-01,3.55,2022-12-20
2023-06-01,3.615,2022-12-20
2023-07-01,3.685,2022-12-20
2023-08-01,3.73,2022-12-20
2023-09-01,3.73,2022-12-20
2023-10-01,3.73,2022-12-20
2023-11-01,3.73,2022-12-20
2023-12-01,3.7,2022-12-20
2024-01-01,3.695,2022-12-20
2024-02-01,3.675,2022-12-20
2024-03-01,3.645,2022-12-20
2024-04-01,3.615,2022-12-20
2024-05-01,3.59,2022-12-20
