date,cash_rate,scrape_date
2022-09-01,2.205,2022-09-24
2022-10-01,2.685,2022-09-24
2022-11-01,3.1,2022-09-24
2022-12-01,3.34,2022-09-24
2023-01-01,3.4,2022-09-24
2023-02-01,3.555,2022-09-24
2023-03-01,3.79,2022-09-24
2023-04-01,4,2022-09-24
2023-05-01,4.115,2022-09-24
2023-06-01,4.14,2022-09-24
2023-07-01,4.155,2022-09-24
2023-08-01,4.155,2022-09-24
2023-09-01,4.155,2022-09-24
2023-10-01,4.14,2022-09-24
2023-11-01,4.12,2022-09-24
2023-12-01,4.075,2022-09-24
2024-01-01,4.065,2022-09-24
2024-02-01,4.045,2022-09-24
