date,cash_rate,scrape_date
2023-03-01,3.505,2023-03-23
2023-04-01,3.575,2023-03-23
2023-05-01,3.61,2023-03-23
2023-06-01,3.585,2023-03-23
2023-07-01,3.495,2023-03-23
2023-08-01,3.405,2023-03-23
2023-09-01,3.4,2023-03-23
2023-10-01,3.41,2023-03-23
2023-11-01,3.4,2023-03-23
2023-12-01,3.39,2023-03-23
2024-01-01,3.385,2023-03-23
2024-02-01,3.37,2023-03-23
2024-03-01,3.35,2023-03-23
2024-04-01,3.325,2023-03-23
2024-05-01,3.3,2023-03-23
2024-06-01,3.28,2023-03-23
2024-07-01,3.25,2023-03-23
2024-08-01,3.23,2023-03-23
