date,cash_rate,scrape_date
2023-04-01,3.565,2023-04-13
2023-05-01,3.615,2023-04-13
2023-06-01,3.64,2023-04-13
2023-07-01,3.645,2023-04-13
2023-08-01,3.635,2023-04-13
2023-09-01,3.61,2023-04-13
2023-10-01,3.565,2023-04-13
2023-11-01,3.525,2023-04-13
2023-12-01,3.46,2023-04-13
2024-01-01,3.45,2023-04-13
2024-02-01,3.41,2023-04-13
2024-03-01,3.36,2023-04-13
2024-04-01,3.33,2023-04-13
2024-05-01,3.29,2023-04-13
2024-06-01,3.24,2023-04-13
2024-07-01,3.19,2023-04-13
2024-08-01,3.16,2023-04-13
2024-09-01,3.12,2023-04-13
