date,cash_rate,scrape_date
2022-09-01,2.205,2022-09-22
2022-10-01,2.665,2022-09-22
2022-11-01,3.05,2022-09-22
2022-12-01,3.26,2022-09-22
2023-01-01,3.32,2022-09-22
2023-02-01,3.475,2022-09-22
2023-03-01,3.655,2022-09-22
2023-04-01,3.79,2022-09-22
2023-05-01,3.865,2022-09-22
2023-06-01,3.85,2022-09-22
2023-07-01,3.85,2022-09-22
2023-08-01,3.83,2022-09-22
2023-09-01,3.82,2022-09-22
2023-10-01,3.8,2022-09-22
2023-11-01,3.775,2022-09-22
2023-12-01,3.735,2022-09-22
2024-01-01,3.725,2022-09-22
2024-02-01,3.705,2022-09-22
