date,cash_rate,scrape_date
2025-01-01,4.334999999999994,2025-01-10
2025-02-01,4.269999999999996,2025-01-10
2025-03-01,4.144999999999996,2025-01-10
2025-04-01,4.039999999999992,2025-01-10
2025-05-01,3.9749999999999943,2025-01-10
2025-06-01,3.8700000000000045,2025-01-10
2025-07-01,3.8349999999999937,2025-01-10
2025-08-01,3.759999999999991,2025-01-10
2025-09-01,3.7249999999999943,2025-01-10
2025-10-01,3.674999999999997,2025-01-10
2025-11-01,3.634999999999991,2025-01-10
2025-12-01,3.605000000000004,2025-01-10
2026-01-01,3.594999999999999,2025-01-10
2026-02-01,3.5799999999999983,2025-01-10
2026-03-01,3.575000000000003,2025-01-10
2026-04-01,3.569999999999993,2025-01-10
2026-05-01,3.5799999999999983,2025-01-10
2026-06-01,3.5900000000000034,2025-01-10
