date,cash_rate,scrape_date
2025-10-01,3.594999999999999,2025-09-30
2025-11-01,3.509999999999991,2025-09-30
2025-12-01,3.4599999999999937,2025-09-30
2026-01-01,3.4549999999999983,2025-09-30
2026-02-01,3.375,2025-09-30
2026-03-01,3.364999999999995,2025-09-30
2026-04-01,3.3499999999999943,2025-09-30
2026-05-01,3.3100000000000023,2025-09-30
2026-06-01,3.299999999999997,2025-09-30
2026-07-01,3.2950000000000017,2025-09-30
2026-08-01,3.2950000000000017,2025-09-30
2026-09-01,3.2950000000000017,2025-09-30
2026-10-01,3.3049999999999926,2025-09-30
2026-11-01,3.3100000000000023,2025-09-30
2026-12-01,3.319999999999993,2025-09-30
2027-01-01,3.319999999999993,2025-09-30
2027-02-01,3.3349999999999937,2025-09-30
