date,cash_rate,scrape_date
2024-06-01,4.314999999999998,2024-06-10
2024-07-01,4.310000000000002,2024-06-10
2024-08-01,4.329999999999998,2024-06-10
2024-09-01,4.329999999999998,2024-06-10
2024-10-01,4.319999999999993,2024-06-10
2024-11-01,4.289999999999992,2024-06-10
2024-12-01,4.25,2024-06-10
2025-01-01,4.2450000000000045,2024-06-10
2025-02-01,4.219999999999999,2024-06-10
2025-03-01,4.174999999999997,2024-06-10
2025-04-01,4.125,2024-06-10
2025-05-01,4.099999999999994,2024-06-10
2025-06-01,4.060000000000002,2024-06-10
2025-07-01,4.030000000000001,2024-06-10
2025-08-01,3.9849999999999994,2024-06-10
2025-09-01,3.9650000000000034,2024-06-10
2025-10-01,3.9299999999999926,2024-06-10
2025-11-01,3.8999999999999915,2024-06-10
