date,cash_rate,scrape_date
2022-07-01,1.225,2022-07-28
2022-08-01,1.76,2022-07-28
2022-09-01,2.13,2022-07-28
2022-10-01,2.545,2022-07-28
2022-11-01,2.97,2022-07-28
2022-12-01,3.185,2022-07-28
2023-01-01,3.23,2022-07-28
2023-02-01,3.38,2022-07-28
2023-03-01,3.44,2022-07-28
2023-04-01,3.445,2022-07-28
2023-05-01,3.44,2022-07-28
2023-06-01,3.42,2022-07-28
2023-07-01,3.4,2022-07-28
2023-08-01,3.365,2022-07-28
2023-09-01,3.33,2022-07-28
2023-10-01,3.28,2022-07-28
2023-11-01,3.24,2022-07-28
2023-12-01,3.18,2022-07-28
